date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-29,AC,Acrelândia,city,2,0,True,15256,1200013,13.1096,
2020-03-29,AC,Porto Acre,city,1,0,True,18504,1200807,5.40424,
2020-03-29,AC,Rio Branco,city,31,0,True,407319,1200401,7.61074,
2020-03-29,AC,,state,34,0,True,881935,12,3.85516,
2020-03-29,AL,Importados/Indefinidos,city,4,0,True,,,,
2020-03-29,AL,Maceió,city,12,0,True,1018948,2704302,1.17769,
2020-03-29,AL,Porto Real do Colégio,city,1,0,True,20066,2707503,4.98355,
2020-03-29,AL,,state,17,0,True,3337357,27,0.50939,
2020-03-29,AM,Anori,city,1,,True,21010,1300102,4.75964,
2020-03-29,AM,Boca do Acre,city,1,,True,34308,1300706,2.91477,
2020-03-29,AM,Itacoatiara,city,2,,True,101337,1301902,1.97361,
2020-03-29,AM,Manacapuru,city,2,,True,97377,1302504,2.05387,
2020-03-29,AM,Manaus,city,131,,True,2182763,1302603,6.00157,
2020-03-29,AM,Parintins,city,2,1,True,114273,1303403,1.75019,0.5
2020-03-29,AM,Santo Antônio do Içá,city,1,,True,21602,1303700,4.6292,
2020-03-29,AM,,state,140,1,True,4144597,13,3.37789,0.0071
2020-03-29,BA,Alagoinhas,city,1,0,True,151596,2900702,0.65965,
2020-03-29,BA,Barreiras,city,1,0,True,155439,2903201,0.64334,
2020-03-29,BA,Brumado,city,1,0,True,67195,2904605,1.48821,
2020-03-29,BA,Camaçari,city,1,0,True,299132,2905701,0.3343,
2020-03-29,BA,Canarana,city,1,0,True,26176,2906204,3.82029,
2020-03-29,BA,Conceição do Jacuípe,city,1,0,True,33153,2908507,3.01632,
2020-03-29,BA,Conde,city,1,0,True,25837,2908606,3.87042,
2020-03-29,BA,Feira de Santana,city,9,0,True,614872,2910800,1.46372,
2020-03-29,BA,Ilhéus,city,2,0,True,162327,2913606,1.23208,
2020-03-29,BA,Importados/Indefinidos,city,0,0,True,,,,
2020-03-29,BA,Itabuna,city,2,0,True,213223,2914802,0.93799,
2020-03-29,BA,Itagibá,city,1,0,True,14579,2915205,6.85918,
2020-03-29,BA,Itamaraju,city,1,,True,64486,2915601,1.55072,
2020-03-29,BA,Itororó,city,1,,True,20382,2917102,4.90629,
2020-03-29,BA,Jequié,city,1,0,True,155966,2918001,0.64117,
2020-03-29,BA,Juazeiro,city,2,0,True,216707,2918407,0.92291,
2020-03-29,BA,Lauro de Freitas,city,11,0,True,198440,2919207,5.54324,
2020-03-29,BA,Pojuca,city,1,,True,39519,2925204,2.53043,
2020-03-29,BA,Porto Seguro,city,10,0,True,148686,2925303,6.72558,
2020-03-29,BA,Prado,city,3,0,True,28174,2925501,10.64812,
2020-03-29,BA,Salvador,city,103,1,True,2872347,2927408,3.58592,0.0097
2020-03-29,BA,São Domingos,city,1,0,True,9058,2928950,11.03996,
2020-03-29,BA,Teixeira de Freitas,city,1,0,True,160487,2931350,0.6231,
2020-03-29,BA,,state,156,1,True,14873064,29,1.04888,0.0064
2020-03-29,MG,Belo Horizonte,city,143,0,True,2512070,3106200,5.69252,
2020-03-29,MG,Betim,city,5,0,True,439340,3106705,1.13807,
2020-03-29,MG,Boa Esperança,city,1,0,True,40127,3107109,2.49209,
2020-03-29,MG,Bom Despacho,city,1,0,True,50605,3107406,1.97609,
2020-03-29,MG,Campo Belo,city,1,0,True,54029,3111200,1.85086,
2020-03-29,MG,Campos Altos,city,1,0,True,15461,3111507,6.46789,
2020-03-29,MG,Carmo do Cajuru,city,1,0,True,22478,3114204,4.44879,
2020-03-29,MG,Contagem,city,4,0,True,663855,3118601,0.60254,
2020-03-29,MG,Coronel Fabriciano,city,1,0,True,109855,3119401,0.91029,
2020-03-29,MG,Divinópolis,city,7,0,True,238230,3122306,2.93834,
2020-03-29,MG,Extrema,city,1,0,True,36225,3125101,2.76052,
2020-03-29,MG,Governador Valadares,city,2,0,True,279885,3127701,0.71458,
2020-03-29,MG,Guimarânia,city,1,0,True,8039,3128907,12.43936,
2020-03-29,MG,Importados/Indefinidos,city,3,0,True,,,,
2020-03-29,MG,Ipatinga,city,1,0,True,263410,3131307,0.37964,
2020-03-29,MG,Juiz de Fora,city,11,0,True,568873,3136702,1.93365,
2020-03-29,MG,Lagoa da Prata,city,2,0,True,52165,3137205,3.83399,
2020-03-29,MG,Mariana,city,2,0,True,60724,3140001,3.29359,
2020-03-29,MG,Muriaé,city,1,0,True,108763,3143906,0.91943,
2020-03-29,MG,Nova Lima,city,19,0,True,94889,3144805,20.0234,
2020-03-29,MG,Patrocínio,city,1,0,True,90757,3148103,1.10184,
2020-03-29,MG,Poços de Caldas,city,2,0,True,167397,3151800,1.19476,
2020-03-29,MG,Sabará,city,3,0,True,136344,3156700,2.20032,
2020-03-29,MG,Santa Luzia,city,1,0,True,219134,3157807,0.45634,
2020-03-29,MG,São João del Rei,city,2,0,True,90082,3162500,2.2202,
2020-03-29,MG,Serra do Salitre,city,1,0,True,11582,3166808,8.63409,
2020-03-29,MG,Sete Lagoas,city,2,0,True,239639,3167202,0.83459,
2020-03-29,MG,Timóteo,city,1,0,True,89842,3168705,1.11307,
2020-03-29,MG,Uberaba,city,3,0,True,333783,3170107,0.89879,
2020-03-29,MG,Uberlândia,city,7,0,True,691305,3170206,1.01258,
2020-03-29,MG,,state,231,0,True,21168791,31,1.09123,
2020-03-29,MS,Batayporã,city,2,0,True,11329,5002001,17.65381,
2020-03-29,MS,Campo Grande,city,29,0,True,895982,5002704,3.23667,
2020-03-29,MS,Dourados,city,2,0,True,222949,5003702,0.89707,
2020-03-29,MS,Ponta Porã,city,1,0,True,92526,5006606,1.08078,
2020-03-29,MS,Rio Verde de Mato Grosso,city,1,0,True,19746,5007406,5.06432,
2020-03-29,MS,Sidrolândia,city,1,0,True,57665,5007901,1.73415,
2020-03-29,MS,,state,36,0,True,2778986,50,1.29544,
2020-03-29,PA,Ananindeua,city,4,0,True,530598,1500800,0.75387,
2020-03-29,PA,Belém,city,12,0,True,1492745,1501402,0.80389,
2020-03-29,PA,Castanhal,city,1,0,True,200793,1502400,0.49803,
2020-03-29,PA,Itaituba,city,1,0,True,101247,1503606,0.98768,
2020-03-29,PA,Marabá,city,1,0,True,279349,1504208,0.35798,
2020-03-29,PA,Parauapebas,city,1,0,True,208273,1505536,0.48014,
2020-03-29,PA,,state,20,0,True,8602865,15,0.23248,
2020-03-29,PE,Belo Jardim,city,1,,True,76439,2601706,1.30823,
2020-03-29,PE,Camaragibe,city,1,,True,157828,2603454,0.6336,
2020-03-29,PE,Caruaru,city,1,,True,361118,2604106,0.27692,
2020-03-29,PE,Fernando de Noronha,city,1,,True,3061,2605459,32.66906,
2020-03-29,PE,Goiana,city,1,,True,79758,2606200,1.25379,
2020-03-29,PE,Importados/Indefinidos,city,5,1,True,,,,0.2
2020-03-29,PE,Jaboatão dos Guararapes,city,6,,True,702298,2607901,0.85434,
2020-03-29,PE,Olinda,city,4,,True,392482,2609600,1.01916,
2020-03-29,PE,Petrolina,city,2,,True,349145,2611101,0.57283,
2020-03-29,PE,Recife,city,50,4,True,1645727,2611606,3.03817,0.08
2020-03-29,PE,São Lourenço da Mata,city,1,,True,113230,2613701,0.88316,
2020-03-29,PE,,state,73,5,True,9557071,26,0.76383,0.0685
2020-03-29,PR,Campo Largo,city,2,0,True,132002,4104204,1.51513,
2020-03-29,PR,Campo Mourão,city,2,0,True,94859,4104303,2.10839,
2020-03-29,PR,Cascavel,city,8,0,True,328454,4104808,2.43565,
2020-03-29,PR,Castro,city,1,0,True,71484,4104907,1.39891,
2020-03-29,PR,Cianorte,city,7,0,True,82620,4105508,8.47252,
2020-03-29,PR,Colombo,city,1,0,True,243726,4105805,0.4103,
2020-03-29,PR,Contenda,city,1,0,True,18584,4106209,5.38097,
2020-03-29,PR,Curitiba,city,73,0,True,1933105,4106902,3.77631,
2020-03-29,PR,Faxinal,city,1,0,True,17251,4107603,5.79677,
2020-03-29,PR,Foz do Iguaçu,city,10,0,True,258532,4108304,3.86799,
2020-03-29,PR,Guaíra,city,2,0,True,33119,4108809,6.03883,
2020-03-29,PR,Guarapuava,city,1,0,True,181504,4109401,0.55095,
2020-03-29,PR,Importados/Indefinidos,city,5,0,True,,,,
2020-03-29,PR,Iretama,city,1,0,True,10169,4110805,9.83381,
2020-03-29,PR,Londrina,city,7,0,True,569733,4113700,1.22865,
2020-03-29,PR,Marechal Cândido Rondon,city,1,0,True,52944,4114609,1.88879,
2020-03-29,PR,Maringá,city,8,2,True,423666,4115200,1.88828,0.25
2020-03-29,PR,Mariópolis,city,1,0,True,6610,4115309,15.12859,
2020-03-29,PR,Medianeira,city,1,0,True,46198,4115804,2.1646,
2020-03-29,PR,Paranavaí,city,2,0,True,88374,4118402,2.26311,
2020-03-29,PR,Pato Branco,city,2,0,True,82881,4118501,2.4131,
2020-03-29,PR,Peabiru,city,1,0,True,13996,4118808,7.1449,
2020-03-29,PR,Pinhais,city,3,0,True,132157,4119152,2.27003,
2020-03-29,PR,Ponta Grossa,city,3,0,True,351736,4119905,0.85291,
2020-03-29,PR,Quatiguá,city,1,0,True,7449,4120705,13.42462,
2020-03-29,PR,Rio Negro,city,1,0,True,34170,4122305,2.92654,
2020-03-29,PR,São José dos Pinhais,city,1,0,True,323340,4125506,0.30927,
2020-03-29,PR,Telêmaco Borba,city,1,0,True,78974,4127106,1.26624,
2020-03-29,PR,Terra Rica,city,1,0,True,16789,4127304,5.95628,
2020-03-29,PR,Umuarama,city,2,0,True,111557,4128104,1.79281,
2020-03-29,PR,União da Vitória,city,1,0,True,57517,4128203,1.73862,
2020-03-29,PR,,state,152,2,True,11433957,41,1.32937,0.0132
2020-03-28,AC,Rio Branco,city,25,0,False,407319,1200401,6.1377,
2020-03-28,AC,,state,25,0,False,881935,12,2.83468,
2020-03-28,AL,Maceió,city,13,0,False,1018948,2704302,1.27583,
2020-03-28,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-03-28,AL,,state,14,0,False,3337357,27,0.41949,
2020-03-28,AM,Boca do Acre,city,1,,False,34308,1300706,2.91477,
2020-03-28,AM,Manacapuru,city,2,,False,97377,1302504,2.05387,
2020-03-28,AM,Manaus,city,105,,False,2182763,1302603,4.81042,
2020-03-28,AM,Parintins,city,2,1,False,114273,1303403,1.75019,0.5
2020-03-28,AM,Santo Antônio do Içá,city,1,,False,21602,1303700,4.6292,
2020-03-28,AM,,state,111,1,False,4144597,13,2.67819,0.009
2020-03-28,AP,Macapá,city,4,0,True,503327,1600303,0.79471,
2020-03-28,AP,,state,4,0,True,845731,16,0.47296,
2020-03-28,BA,Alagoinhas,city,1,,False,151596,2900702,0.65965,
2020-03-28,BA,Barreiras,city,1,,False,155439,2903201,0.64334,
2020-03-28,BA,Brumado,city,1,,False,67195,2904605,1.48821,
2020-03-28,BA,Camaçari,city,1,,False,299132,2905701,0.3343,
2020-03-28,BA,Canarana,city,1,,False,26176,2906204,3.82029,
2020-03-28,BA,Conceição do Jacuípe,city,1,,False,33153,2908507,3.01632,
2020-03-28,BA,Conde,city,1,,False,25837,2908606,3.87042,
2020-03-28,BA,Feira de Santana,city,9,,False,614872,2910800,1.46372,
2020-03-28,BA,Ilhéus,city,2,,False,162327,2913606,1.23208,
2020-03-28,BA,Importados/Indefinidos,city,0,0,False,,,,
2020-03-28,BA,Ipiaú,city,0,,True,45873,2913903,,
2020-03-28,BA,Itabuna,city,2,,False,213223,2914802,0.93799,
2020-03-28,BA,Itagibá,city,1,,False,14579,2915205,6.85918,
2020-03-28,BA,Jequié,city,1,,False,155966,2918001,0.64117,
2020-03-28,BA,Juazeiro,city,2,,False,216707,2918407,0.92291,
2020-03-28,BA,Lauro de Freitas,city,7,,False,198440,2919207,3.52751,
2020-03-28,BA,Porto Seguro,city,10,,False,148686,2925303,6.72558,
2020-03-28,BA,Prado,city,3,,False,28174,2925501,10.64812,
2020-03-28,BA,Salvador,city,81,,False,2872347,2927408,2.81999,
2020-03-28,BA,São Domingos,city,1,,False,9058,2928950,11.03996,
2020-03-28,BA,Teixeira de Freitas,city,1,,False,160487,2931350,0.6231,
2020-03-28,BA,,state,127,0,False,14873064,29,0.85389,
2020-03-28,CE,Aquiraz,city,7,,True,80271,2301000,8.72046,
2020-03-28,CE,Caucaia,city,1,,True,361400,2303709,0.2767,
2020-03-28,CE,Fortaleza,city,304,4,True,2669342,2304400,11.38857,0.0132
2020-03-28,CE,Fortim,city,1,,True,16480,2304459,6.06796,
2020-03-28,CE,Importados/Indefinidos,city,0,,True,,,,
2020-03-28,CE,Juazeiro do Norte,city,1,,True,274207,2307304,0.36469,
2020-03-28,CE,Maranguape,city,1,,True,128978,2307700,0.77533,
2020-03-28,CE,Mauriti,city,1,,True,47962,2308104,2.08498,
2020-03-28,CE,Quixadá,city,2,,True,87728,2311306,2.27977,
2020-03-28,CE,Sobral,city,4,,True,208935,2312908,1.91447,
2020-03-28,CE,,state,322,4,True,9132078,23,3.52603,0.0124
2020-03-28,GO,Águas Lindas de Goiás,city,1,0,True,212440,5200258,0.47072,
2020-03-28,GO,Anápolis,city,4,0,True,386923,5201108,1.0338,
2020-03-28,GO,Aparecida de Goiânia,city,2,0,True,578179,5201405,0.34591,
2020-03-28,GO,Catalão,city,1,0,True,108823,5205109,0.91892,
2020-03-28,GO,Goianésia,city,1,0,True,70084,5208608,1.42686,
2020-03-28,GO,Goiânia,city,33,0,True,1516113,5208707,2.17662,
2020-03-28,GO,Hidrolândia,city,1,0,True,21706,5209705,4.60702,
2020-03-28,GO,Importados/Indefinidos,city,0,0,True,,,,
2020-03-28,GO,Jataí,city,2,0,True,100882,5211909,1.98251,
2020-03-28,GO,Luziânia,city,1,1,True,208299,5212501,0.48008,1.0
2020-03-28,GO,Rio Verde,city,7,0,True,235647,5218805,2.97054,
2020-03-28,GO,Silvânia,city,1,0,True,20695,5220603,4.83209,
2020-03-28,GO,Valparaíso de Goiás,city,2,0,True,168468,5221858,1.18717,
2020-03-28,GO,,state,56,1,True,7018354,52,0.79791,0.0179
2020-03-28,MA,São Luís,city,15,0,True,1101884,2111300,1.3613,
2020-03-28,MA,,state,15,0,True,7075181,21,0.21201,
2020-03-28,MG,Belo Horizonte,city,129,0,False,2512070,3106200,5.13521,
2020-03-28,MG,Betim,city,4,0,False,439340,3106705,0.91046,
2020-03-28,MG,Boa Esperança,city,1,0,False,40127,3107109,2.49209,
2020-03-28,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-03-28,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-03-28,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-03-28,MG,Carmo do Cajuru,city,1,0,False,22478,3114204,4.44879,
2020-03-28,MG,Contagem,city,4,0,False,663855,3118601,0.60254,
2020-03-28,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-03-28,MG,Divinópolis,city,5,0,False,238230,3122306,2.09881,
2020-03-28,MG,Governador Valadares,city,1,0,False,279885,3127701,0.35729,
2020-03-28,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-03-28,MG,Importados/Indefinidos,city,3,0,False,,,,
2020-03-28,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-28,MG,Juiz de Fora,city,11,0,False,568873,3136702,1.93365,
2020-03-28,MG,Lagoa da Prata,city,2,0,False,52165,3137205,3.83399,
2020-03-28,MG,Mariana,city,2,0,False,60724,3140001,3.29359,
2020-03-28,MG,Nova Lima,city,16,0,False,94889,3144805,16.86181,
2020-03-28,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-28,MG,Poços de Caldas,city,1,0,False,167397,3151800,0.59738,
2020-03-28,MG,Sabará,city,3,0,False,136344,3156700,2.20032,
2020-03-28,MG,São João del Rei,city,2,0,False,90082,3162500,2.2202,
2020-03-28,MG,Sete Lagoas,city,2,0,False,239639,3167202,0.83459,
2020-03-28,MG,Timóteo,city,1,0,False,89842,3168705,1.11307,
2020-03-28,MG,Uberaba,city,3,0,False,333783,3170107,0.89879,
2020-03-28,MG,Uberlândia,city,7,0,False,691305,3170206,1.01258,
2020-03-28,MG,,state,205,0,False,21168791,31,0.96841,
2020-03-28,MS,Batayporã,city,1,0,False,11329,5002001,8.8269,
2020-03-28,MS,Campo Grande,city,25,0,False,895982,5002704,2.79023,
2020-03-28,MS,Dourados,city,2,0,False,222949,5003702,0.89707,
2020-03-28,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-03-28,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-03-28,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-03-28,MS,,state,31,0,False,2778986,50,1.11551,
2020-03-28,PA,Ananindeua,city,4,0,False,530598,1500800,0.75387,
2020-03-28,PA,Belém,city,10,0,False,1492745,1501402,0.66991,
2020-03-28,PA,Castanhal,city,1,0,False,200793,1502400,0.49803,
2020-03-28,PA,Itaituba,city,1,0,False,101247,1503606,0.98768,
2020-03-28,PA,Marabá,city,1,0,False,279349,1504208,0.35798,
2020-03-28,PA,Parauapebas,city,1,0,False,208273,1505536,0.48014,
2020-03-28,PA,,state,18,0,False,8602865,15,0.20923,
2020-03-28,PB,Campina Grande,city,2,,True,409731,2504009,0.48813,
2020-03-28,PB,Igaracy,city,1,,True,6117,2502607,16.34788,
2020-03-28,PB,João Pessoa,city,10,,True,809015,2507507,1.23607,
2020-03-28,PB,Sousa,city,1,,True,69444,2516201,1.44001,
2020-03-28,PB,,state,14,,True,4018127,25,0.34842,
2020-03-28,PE,Belo Jardim,city,1,,False,76439,2601706,1.30823,
2020-03-28,PE,Camaragibe,city,1,,False,157828,2603454,0.6336,
2020-03-28,PE,Caruaru,city,1,,False,361118,2604106,0.27692,
2020-03-28,PE,Fernando de Noronha,city,1,,False,3061,2605459,32.66906,
2020-03-28,PE,Goiana,city,1,,False,79758,2606200,1.25379,
2020-03-28,PE,Importados/Indefinidos,city,5,1,False,,,,0.2
2020-03-28,PE,Jaboatão dos Guararapes,city,5,,False,702298,2607901,0.71195,
2020-03-28,PE,Olinda,city,4,,False,392482,2609600,1.01916,
2020-03-28,PE,Petrolina,city,2,,False,349145,2611101,0.57283,
2020-03-28,PE,Recife,city,46,4,False,1645727,2611606,2.79512,0.087
2020-03-28,PE,São Lourenço da Mata,city,1,,False,113230,2613701,0.88316,
2020-03-28,PE,,state,68,5,False,9557071,26,0.71152,0.0735
2020-03-28,PI,Parnaíba,city,1,,True,153078,2207702,0.65326,
2020-03-28,PI,São José do Divino,city,1,1,True,5346,2210052,18.70557,1.0
2020-03-28,PI,Teresina,city,9,,True,864845,2211001,1.04065,
2020-03-28,PI,,state,11,1,True,3273227,22,0.33606,0.0909
2020-03-28,PR,Campo Largo,city,2,0,False,132002,4104204,1.51513,
2020-03-28,PR,Campo Mourão,city,2,0,False,94859,4104303,2.10839,
2020-03-28,PR,Cascavel,city,7,0,False,328454,4104808,2.1312,
2020-03-28,PR,Cianorte,city,7,0,False,82620,4105508,8.47252,
2020-03-28,PR,Colombo,city,1,0,False,243726,4105805,0.4103,
2020-03-28,PR,Curitiba,city,74,0,False,1933105,4106902,3.82804,
2020-03-28,PR,Faxinal,city,1,0,False,17251,4107603,5.79677,
2020-03-28,PR,Foz do Iguaçu,city,7,0,False,258532,4108304,2.7076,
2020-03-28,PR,Guaíra,city,2,0,False,33119,4108809,6.03883,
2020-03-28,PR,Guarapuava,city,1,0,False,181504,4109401,0.55095,
2020-03-28,PR,Importados/Indefinidos,city,4,0,False,,,,
2020-03-28,PR,Iretama,city,1,0,False,10169,4110805,9.83381,
2020-03-28,PR,Londrina,city,5,0,False,569733,4113700,0.8776,
2020-03-28,PR,Maringá,city,7,2,False,423666,4115200,1.65224,0.2857
2020-03-28,PR,Mariópolis,city,1,0,False,6610,4115309,15.12859,
2020-03-28,PR,Paranavaí,city,2,0,False,88374,4118402,2.26311,
2020-03-28,PR,Pato Branco,city,2,0,False,82881,4118501,2.4131,
2020-03-28,PR,Pinhais,city,3,0,False,132157,4119152,2.27003,
2020-03-28,PR,Ponta Grossa,city,3,0,False,351736,4119905,0.85291,
2020-03-28,PR,Quatiguá,city,1,0,False,7449,4120705,13.42462,
2020-03-28,PR,Rio Negro,city,1,0,False,34170,4122305,2.92654,
2020-03-28,PR,Telêmaco Borba,city,1,0,False,78974,4127106,1.26624,
2020-03-28,PR,Umuarama,city,1,0,False,111557,4128104,0.8964,
2020-03-28,PR,União da Vitória,city,1,0,False,57517,4128203,1.73862,
2020-03-28,PR,,state,137,2,False,11433957,41,1.19819,0.0146
2020-03-28,RJ,Barra Mansa,city,1,0,True,184412,3300407,0.54226,
2020-03-28,RJ,Belford Roxo,city,1,0,True,510906,3300456,0.19573,
2020-03-28,RJ,Campos dos Goytacazes,city,1,0,True,507548,3301009,0.19703,
2020-03-28,RJ,Duque de Caxias,city,3,0,True,919596,3301702,0.32623,
2020-03-28,RJ,Guapimirim,city,1,0,True,60517,3301850,1.65243,
2020-03-28,RJ,Importados/Indefinidos,city,0,0,True,,,,
2020-03-28,RJ,Itaboraí,city,2,0,True,240592,3301900,0.83128,
2020-03-28,RJ,Mangaratiba,city,1,0,True,44468,3302601,2.24881,
2020-03-28,RJ,Miguel Pereira,city,1,1,True,25538,3302908,3.91573,1.0
2020-03-28,RJ,Niterói,city,37,1,True,513584,3303302,7.20427,0.027
2020-03-28,RJ,Nova Iguaçu,city,1,0,True,821128,3303500,0.12178,
2020-03-28,RJ,Petrópolis,city,3,1,True,306191,3303906,0.97978,0.3333
2020-03-28,RJ,Resende,city,1,0,True,131341,3304201,0.76138,
2020-03-28,RJ,Rio de Janeiro,city,489,9,True,6718903,3304557,7.27797,0.0184
2020-03-28,RJ,São Gonçalo,city,4,0,True,1084839,3304904,0.36872,
2020-03-28,RJ,Valença,city,1,0,True,76523,3306107,1.3068,
2020-03-28,RJ,Volta Redonda,city,11,1,True,273012,3306305,4.02913,0.0909
2020-03-28,RJ,,state,558,13,True,17264943,33,3.23198,0.0233
2020-03-28,RN,Açu,city,1,0,True,58017,2400208,1.72363,
2020-03-28,RN,Caicó,city,1,0,True,67952,2402006,1.47163,
2020-03-28,RN,Importados/Indefinidos,city,1,0,True,,,,
2020-03-28,RN,Macaíba,city,1,0,True,80792,2407104,1.23775,
2020-03-28,RN,Monte Alegre,city,1,0,True,22451,2407807,4.45414,
2020-03-28,RN,Mossoró,city,16,1,True,297378,2408003,5.38036,0.0625
2020-03-28,RN,Natal,city,34,0,True,884122,2408102,3.84562,
2020-03-28,RN,Parnamirim,city,9,0,True,261469,2403251,3.44209,
2020-03-28,RN,Passa e Fica,city,1,0,True,13277,2409100,7.53182,
2020-03-28,RN,São Gonçalo do Amarante,city,1,0,True,102400,2412005,0.97656,
2020-03-28,RN,São José de Mipibu,city,1,0,True,43899,2412203,2.27796,
2020-03-28,RN,Tibau,city,1,0,True,4106,2411056,24.3546,
2020-03-28,RN,,state,68,1,True,3506853,24,1.93906,0.0147
2020-03-28,RO,Ji-Paraná,city,1,0,True,128969,1100122,0.77538,
2020-03-28,RO,Porto Velho,city,5,0,True,529544,1100205,0.94421,
2020-03-28,RO,,state,6,0,True,1777225,11,0.3376,
2020-03-28,RR,Boa Vista,city,13,0,True,399213,1400100,3.25641,
2020-03-28,RR,Bonfim,city,3,0,True,12409,1400159,24.176,
2020-03-28,RR,,state,16,0,True,605761,14,2.64131,
2020-03-28,RS,Alvorada,city,2,0,True,210305,4300604,0.951,
2020-03-28,RS,Anta Gorda,city,2,0,True,5981,4300703,33.43922,
2020-03-28,RS,Bagé,city,9,0,True,121143,4301602,7.42924,
2020-03-28,RS,Bento Gonçalves,city,2,0,True,120454,4302105,1.66038,
2020-03-28,RS,Cachoeira do Sul,city,1,0,True,82201,4303004,1.21653,
2020-03-28,RS,Campo Bom,city,2,0,True,66712,4303905,2.99796,
2020-03-28,RS,Canguçu,city,1,0,True,56045,4304507,1.78428,
2020-03-28,RS,Canoas,city,7,0,True,346616,4304606,2.01953,
2020-03-28,RS,Capão da Canoa,city,2,0,True,53049,4304630,3.7701,
2020-03-28,RS,Carlos Barbosa,city,1,0,True,29833,4304804,3.35199,
2020-03-28,RS,Caxias do Sul,city,6,0,True,510906,4305108,1.17438,
2020-03-28,RS,Cerro Grande do Sul,city,1,0,True,12239,4305173,8.1706,
2020-03-28,RS,Charqueadas,city,1,0,True,40789,4305355,2.45164,
2020-03-28,RS,Cruzeiro do Sul,city,1,0,True,12348,4306205,8.09848,
2020-03-28,RS,Dois Irmãos,city,1,0,True,32671,4306403,3.06082,
2020-03-28,RS,Dom Pedrito,city,1,0,True,38461,4306601,2.60004,
2020-03-28,RS,Eldorado do Sul,city,1,0,True,41285,4306767,2.42219,
2020-03-28,RS,Erechim,city,3,0,True,105862,4307005,2.83388,
2020-03-28,RS,Estância Velha,city,2,0,True,50022,4307609,3.99824,
2020-03-28,RS,Estrela,city,1,0,True,34116,4307807,2.93118,
2020-03-28,RS,Farroupilha,city,1,0,True,72331,4307906,1.38253,
2020-03-28,RS,Garibaldi,city,1,0,True,35070,4308607,2.85144,
2020-03-28,RS,Gravataí,city,1,0,True,281519,4309209,0.35522,
2020-03-28,RS,Ivoti,city,3,0,True,24293,4310801,12.34924,
2020-03-28,RS,Lajeado,city,5,0,True,84014,4311403,5.95139,
2020-03-28,RS,Marau,city,1,0,True,44161,4311809,2.26444,
2020-03-28,RS,Nova Palma,city,1,0,True,6512,4313102,15.35627,
2020-03-28,RS,Osório,city,1,0,True,45994,4313508,2.1742,
2020-03-28,RS,Paraí,city,1,0,True,7657,4314001,13.05995,
2020-03-28,RS,Passo Fundo,city,1,0,True,203275,4314100,0.49194,
2020-03-28,RS,Pelotas,city,2,0,True,342405,4314407,0.5841,
2020-03-28,RS,Piratini,city,1,0,True,20663,4314605,4.83957,
2020-03-28,RS,Porto Alegre,city,107,2,True,1483771,4314902,7.21136,0.0187
2020-03-28,RS,Rio Grande,city,2,0,True,211005,4315602,0.94784,
2020-03-28,RS,Rolante,city,1,0,True,21349,4316006,4.68406,
2020-03-28,RS,Santa Maria,city,2,0,True,282123,4316907,0.70891,
2020-03-28,RS,Sant'Ana do Livramento,city,4,0,True,77027,4317103,5.19298,
2020-03-28,RS,Santa Rosa,city,1,0,True,73254,4317202,1.36511,
2020-03-28,RS,Santiago,city,1,0,True,49425,4317400,2.02327,
2020-03-28,RS,Santo Antônio da Patrulha,city,1,0,True,42894,4317608,2.33133,
2020-03-28,RS,São Leopoldo,city,3,0,True,236835,4318705,1.2667,
2020-03-28,RS,Sapiranga,city,1,0,True,81734,4319901,1.22348,
2020-03-28,RS,Serafina Corrêa,city,3,0,True,17502,4320404,17.1409,
2020-03-28,RS,Taquara,city,1,0,True,57466,4321204,1.74016,
2020-03-28,RS,Torres,city,6,0,True,38732,4321501,15.49107,
2020-03-28,RS,Viamão,city,1,0,True,255224,4323002,0.39181,
2020-03-28,RS,,state,200,2,True,11377239,43,1.7579,0.01
2020-03-28,SC,Antônio Carlos,city,1,0,True,8513,4201208,11.74674,
2020-03-28,SC,Balneário Arroio do Silva,city,1,0,True,13071,4201950,7.65052,
2020-03-28,SC,Balneário Camboriú,city,9,0,True,142295,4202008,6.32489,
2020-03-28,SC,Blumenau,city,12,0,True,357199,4202404,3.35947,
2020-03-28,SC,Braço do Norte,city,12,0,True,33450,4202800,35.87444,
2020-03-28,SC,Brusque,city,2,0,True,134723,4202909,1.48453,
2020-03-28,SC,Camboriú,city,7,0,True,82989,4203204,8.43485,
2020-03-28,SC,Canelinha,city,1,0,True,12240,4203709,8.16993,
